dlga_lord_give_order_call_to_arms:lord_pretalk|Dobře tedy. Pošlu posly a vzkážu všem, aby sem přijeli.
dlga_lord_talk:lord_give_order_disband_army_verify|Chci tažení ukončit. Vzkaž všem, ať se vrátí domů.
dlga_lord_give_order_disband_army_verify:lord_give_order_disband_army_2|Chceš ukončit toto tažení a propustit všechny pány ze služby?
dlga_lord_give_order_disband_army_2:lord_give_order_disband_army|Ano. Už tady nepotřebujeme celé naše vojsko.
dlga_lord_give_order_disband_army_2:lord_pretalk|Když o tom tak přemýšlím, bude lepší, když tu zatím zůstaneme.
dlga_lord_give_order_disband_army:lord_pretalk|Tak dobře. Dám všem vědět, že jsou propuštěni ze služby.
dlga_lord_talk:lord_talk_ask_something|Chci se tě na něco zeptat.
dlga_lord_talk_ask_something:lord_talk_ask_something_2|Ano? Copak?
dlga_lord_talk_ask_something_again:lord_talk_ask_something_2|Ještě něco?
dlga_lord_talk_ask_something_2:lord_talk_ask_location|Chci vědět, kde se nachází určitá osoba.
dlga_lord_talk_ask_something_2:lord_tell_objective|Co tu se svými muži děláš?
dlga_lord_talk_ask_something_2:lord_talk_ask_about_strategy|Jak se vede v království?
dlga_lord_talk_ask_about_strategy:lord_pretalk|Jelikož jsi maršál, musíš si to rozhodnout ty.
dlga_lord_talk_ask_something_2:lord_talk_ask_about_war|Jak jde válka?
dlga_lord_talk_ask_something_2:lord_marriage_permission|{s19}
dlga_lord_marriage_permission:lord_pretalk|Svatá prostoto, to si vážně myslíš, že když jsem nechtěl, abys ji spatřil, dám ti teď svolení, aby sis ji vzal?
dlga_lord_marriage_permission:lord_pretalk.1|Nechci, aby se má {s11} vdávala z donucení nebo proti své vůli.
dlga_lord_marriage_permission:lord_pretalk.2|Je mi líto, hochu, ale moje {s11} nebude tvou - chci, aby se jejím mužem stal {s12}.
dlga_lord_marriage_permission:lord_marriage_permission_endowment|To moc rád slyším, mladíku - bude mi ctí tě přijmout do rodiny. Promluvme si tedy o podmínkách vaší svatby. Jak je u nás zvykem, musíme oba zajistit, aby {s11} měla k dispozici dostatek financí pro případ, že by došlo k nějakým nepředvídaným okolnostem.
dlga_lord_marriage_permission_endowment:lord_marriage_permission_endowment_answer|Když uvážím pověst obou našich rodů, myslím, že bys měl pro svou nevěstu složit podíl ve výši {reg3} denárů, zatímco já jí poskytnu věno, které činí {reg4} denárů. Tak bude tvá paní hmotně zajištěna pro případ, že bys ji z nějakého důvodu nemohl finančně podporovat. Co tomu říkáš?
dlga_lord_marriage_permission_endowment_answer:lord_marriage_permission_engagement_date|Výborně, souhlasím.
dlga_lord_marriage_permission_endowment_answer:lord_marriage_permission_endowment_answer_delay|Zatím si to nemohu dovolit.
dlga_lord_marriage_permission_endowment_answer:lord_marriage_permission_endowment_answer_no|Částka je příliš velká.
dlga_lord_marriage_permission_endowment_answer_no:close_window|Nu, při vší úctě nemohu dovolit, aby se má dcera vdávala bez zajištění. To snad chápeš, ne? Tak mi dej vědět, jestli si to rozmyslíš.
dlga_lord_marriage_permission_engagement_date:close_window|Výborně! Tímto vás prohlašuji za oficiální snoubence. Chci uspořádat velkou hostinu ve městě {s24}, pokud nám to tedy okolnosti dovolí. Až ten slavný den nadejde, dáme ti vědět.
dlga_lord_marriage_permission_engagement_date:close_window.1|Ale je tu ještě jedna překážka - zatím nevím o žádném bezpečném místě, kde by se svatba mohla konat. Takže bychom její uskutečnění měli prozatím odložit
dlga_lord_marriage_permission_endowment_answer_delay:lord_pretalk|Žádný problém - dám ti čas, aby sis mohl nějaké peníze vydělat. A mezitím budu na Její Výsost bedlivě dohlížet.
dlga_lord_marriage_permission_endowment_answer_delay:lord_pretalk.1|To je ostuda, nemohu dopustit, aby Její Výsost musela čelit tak nejisté budoucnosti.
dlga_lord_talk_ask_something_2:lord_courtship_permission|Žádám o svolení, aby mě mohla přijmout {s14}{s12}.
dlga_lord_courtship_permission:lord_pretalk|Pokud vím, tak už jsi s ní hovořil, a to bez mého svolení. Takže teď pozorně poslouchej: já jsem její pán a ochránce - a mám s ní své vlastní plány. Nestojím o to, aby se mi všichni za zády posmívali, že si nedokážu ohlídat ani ženy ve své vlastní domácnosti. Už se s tebou o této věci nechci nikdy bavit.
dlga_lord_courtship_permission:lord_pretalk.1|{s14}
dlga_lord_courtship_permission:lord_pretalk.2|{s12}
dlga_lord_talk_ask_something_2:lord_talk_ask_marriage_1|Jak bychom mohli stmelit naše trvalé spojenectví s tvým rodem?
dlga_lord_talk_ask_something_2:lord_pretalk|To je jedno.
dlga_lord_talk_ask_location:lord_talk_ask_location_2|Tak dobře, možná pro tebe odpověď mám, možná ne. O kom si přeješ slyšet?
dlga_lord_talk_ask_location_2:lord_talk_ask_location_3|{s1}
dlga_lord_talk_ask_location_2:lady_pretalk|To je jedno.
dlga_lord_talk_ask_location_2:lord_pretalk|To je jedno.
dlga_lord_talk_ask_location_3:lady_pretalk|{s1}
dlga_lord_talk_ask_location_3:lord_pretalk|{s1}
dlga_lord_talk_ask_about_war:lord_talk_ask_about_war_2|{s12}
dlga_lord_talk_ask_about_war_2:lord_talk_ask_about_war_details|Takže {s1} je s námi ve válce. Řekni mi o tom víc.
dlga_lord_talk_ask_about_war_2:lord_pretalk|To je vše, co potřebuji vědět. Děkuji.
dlga_lord_talk_ask_about_war_details:lord_talk_ask_about_war_2|{s9}.
dlga_lord_talk_ask_about_strategy:lord_strategy_follow_evaluation|{s7} {s9} {s14}
dlga_lord_strategy_follow_evaluation:lord_talk_ask_something_2|Máš ještě nějaké otázky?
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up|Náš velitel {s4} je příliš opatrný. Buď by {reg4?měl:měla} se svým vojskem napadnout nepřítele, anebo je rozpustit.
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.1|Naše vojsko sedí s rukama v klíně. Na naše volání do zbraně odpovědělo příliš málo vazalů. {s4} jistě nebude mít z takové zpupnosti radost.
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.2|S touto strategií nesouhlasím. Domnívám se, že lepší bude {s4}.
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.3|Osobně si myslím, že bychom měli napadnout sídlo {s8}, ale náš maršál {s10} prohlašuje, že naším cílem bude {s9}.
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.4|Osobně si myslím, že vhodnější k obraně je {s8}, nikoli {s9}.
dlga_lord_strategy_follow_evaluation:lord_talk|Ještě něco?
dlga_lord_strategy_follow_evaluation:lord_strategy_follow_up.5|Tato strategie se mi zdá přiměřená.
dlga_lord_strategy_follow_up:lord_strategy_why_not|Když tedy útočíš, proč...
dlga_lord_strategy_follow_up:lord_talk_ask_something_again|Chápu.
dlga_lord_strategy_follow_up:lord_talk_replace_marshal|Co tedy říkáš tomu, kdyby {s4} už přestal být maršálem?
dlga_lord_talk_replace_marshal:lord_talk_ask_something_again|Podle mého názoru by se naše říše měla nejprve zaobírat problémem, který představuje {s4}, a teprve pak debatovat o výměně maršála.
dlga_lord_talk_replace_marshal:lord_talk_ask_something_again.1|Ano. Můj názor na tuto záležitost jste již vyslechli a myslím, že je vše jasné. Domnívám se, že maršálem by měl být {s4}, nikoli {s5}.
dlga_lord_talk_replace_marshal:lord_talk_ask_something_again.2|Dokážu si udělat vlastní názor i bez tvého přesvědčování, {pane/paní}.
dlga_lord_talk_replace_marshal:lord_talk_replace_marshal_decision|Hmm...
dlga_lord_talk_replace_marshal_decision:lord_talk_ask_something_again|Ano, to si myslím. A v této chvíli mám sto chutí říci, že mou podporu má spíše {s15}. Těší mě, že jsme si na toto téma podebatovali a že máme na věc stejný názor.
dlga_lord_talk_replace_marshal_decision:lord_talk_ask_something_again.1|To není nutné. Já jen při vší úctě nesouhlasím s touto strategií, což však neznamená, že si přeji, aby byl {s4} někým nahrazen.
dlga_lord_strategy_why_not:lord_strategy_why_not_select|Ano?
dlga_lord_strategy_why_not_select:lord_talk_ask_something_again|Zapomeň na to.
dlga_lord_strategy_why_not_select:lord_strategy_why_not_reason|...nechceš pokračovat v útoku na sídlo {s4}?
dlga_lord_strategy_why_not_select:lord_strategy_why_not_reason.1|...nebráníš sídlo {s4}?
dlga_lord_strategy_why_not_select:lord_strategy_why_not_reason.2|...neútočíš na sídlo {s4}?
dlga_lord_strategy_why_not_reason:lord_talk_why_not_repeat|{s9}
dlga_lord_strategy_why_not_reason:lord_talk_why_not_repeat.1|Náš maršál {s11} se domnívá, že {s8} {s9}{s10}
dlga_lord_strategy_why_not_reason:lord_talk_why_not_repeat.2|Můžeme se tam dostat. {s7}. Problémem je {s5} {s3} {s4}. {s6} {s8}.
dlga_lord_talk_why_not_repeat:lord_strategy_why_not_select|Máš ještě nějaké takové otázky? Proč tedy...
dlga_lord_talk_ask_marriage_1:lord_pretalk|Neuraz se, ale jakožto král mám se svými potomky zcela jiné plány.
dlga_lord_talk_ask_marriage_1:lord_pretalk.1|Taková spojenectví se sluší stvrdit sňatkem. Bohužel však v mém domě není nikoho, kdo by se mohl vdávat či ženit.
dlga_lord_talk_ask_marriage_1:lord_courtship_pre_permission|{s15}
dlga_lord_talk_ask_marriage_1:lord_marriage_proposal_female_pc_confirm|Žádáš, abychom se vzali?
dlga_lord_courtship_pre_permission:lord_courtship_permission|Smím ze zeptat, zdali bych tím ženichem mohl být já?
dlga_lord_courtship_pre_permission:lord_marriage_permission_engagement_date|CHEAT - Zahájit zásnuby
dlga_lord_courtship_pre_permission:lord_pretalk|Vlastně nic.
dlga_lord_marriage_proposal_female_pc_confirm:lord_marriage_proposal_female_pc_reax|Ano, přesně o to žádám.
dlga_lord_marriage_proposal_female_pc_confirm:lord_pretalk|Ne, obávám se, že došlo k nedorozumění.
dlga_lord_marriage_proposal_female_pc_reax:lord_pretalk|{s14}
dlga_lord_marriage_proposal_female_pc_reax:lord_marriage_proposal_female_pc_next_step|{s14}
dlga_lord_marriage_proposal_female_pc_next_step:lord_marriage_proposal_female_pc_next_step_4|Teď bych měl asi poslat zprávu tvé rodině a požádat ji, aby mi dala svolení k našemu sňatku. Myslím ale, že se rozhoduješ sama za sebe.
dlga_lord_marriage_proposal_female_pc_next_step_4:lord_marriage_proposal_female_pc_next_step_5|To myslíš správně.
dlga_lord_marriage_proposal_female_pc_next_step_5:lord_marriage_proposal_female_pc_confirm_engagement|Výborně. Našemu sňatku tedy nic nebrání a můžeme začít plánovat jeho průběh. Uspořádám velkolepou slavnost a pak si můžeme před zraky všech šlechticů říše vyměnit své sliby. Pokud si to tedy přeješ.
dlga_lord_marriage_proposal_female_pc_confirm_engagement:lord_marriage_proposal_female_pc_confirm_engagement_yes|Ano, tak si to přeji.
dlga_lord_marriage_proposal_female_pc_confirm_engagement:lord_marriage_proposal_female_pc_confirm_engagement_no|Radši bych o tom ještě trochu popřemýšlela.
dlga_lord_marriage_proposal_female_pc_confirm_engagement_yes:close_window|Výborně. Doufám, že do měsíce budeme svoji.{s12}
dlga_lord_marriage_proposal_female_pc_confirm_engagement_no:close_window|Jen si dej klidně na čas, má paní.
dlga_lord_talk:party_encounter_lord_hostile_ultimatum_surrender|Řeknu to jen jednou, {s4}! Vzdej se, nebo zemři!
dlga_party_encounter_lord_hostile_ultimatum_surrender:close_window|{s43}
dlga_lord_talk:lord_predemand|Chci ti doručit své požadavky!
dlga_lord_predemand:lord_demand|Eh? Co chceš?
dlga_lord_demand:lord_ultimatum_surrender|Nabízím ti šanci vzdát se nebo zemřít.
dlga_lord_ultimatum_surrender:lord_attack_verify|{s43}
dlga_lord_attack_verify:lord_attack_verify_cancel|Promiň mi, pane. Nevím, co to do mě vjelo.
dlga_lord_attack_verify_cancel:close_window|Tak tedy jdi.
dlga_lord_attack_verify:lord_attack_verify_commit|Do toho ti nic není. Připrav se k boji!
dlga_lord_ultimatum_surrender:lord_attack_verify_b|{s43}
dlga_lord_attack_verify_b:lord_attack_verify_cancel|Promiň mi, pane. Nevím, co to do mě vjelo.
dlga_lord_attack_verify_b:lord_attack_verify_commit|Střežím toto místo. Připrav se k boji!
dlga_lord_attack_verify_commit:close_window|{s43}
dlga_lord_demand:lord_pretalk|Omlouvám se. To nic.
dlga_lord_talk:liege_defends_claim_1|Na svých cestách jsem potkal člověka, který se nazývá {s45}...
dlga_liege_defends_claim_1:liege_defends_claim_2|Skutečně? Jen málokdo se odváží toto jméno vyslovit v mé přítomnosti. Nejsem si jistý, zda mám tvou odvahu ocenit nebo tě potrestat za drzost.
dlga_liege_defends_claim_2:liege_defends_claim_3|No dobře. Uspokojím tvou zvědavost. Ale poslouchej dobře, protože o této záležitosti už podruhé mluvit nebudu.
dlga_liege_defends_claim_3:liege_defends_claim_4|{s48}
dlga_liege_defends_claim_4:lord_talk|{s48}
dlga_lord_join_rebellion_suggest_cheat:lord_join_rebellion_ask_for_order|Cheat: Tak dobře.
dlga_lord_talk:lord_prison_break_chains|Chci tě odsud dostat.
dlga_lord_prison_break_chains:close_window|Díky nebesům! Ale mám nohy spoutané řetězy - s takovou nikam nedojdu. Napřed budeš muset od stráží nějak získat klíč.
dlga_lord_tell_objective:lord_pretalk|Co dělám? Jak to asi vypadá, co dělám? Jsem tady ve vězení!
dlga_lord_tell_objective:lord_pretalk.1|V tuto chvíli nevelím žádným mužům.
dlga_lord_tell_objective:lord_pretalk.2|Právě jsme se usadili v síních hradu {s1} a odpočíváme. {s14} {s15}
dlga_lord_tell_objective:lord_pretalk.3|Zrovna jsme na cestě. Naším cílem je {s1}. {s14}{s15}
dlga_lord_tell_objective_2:lord_pretalk|Mířím tam, kde leží {s1}. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.4|Právě nás hostí {s1}, kde najímáme nové vojáky. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.5|Pátráme, jestli se v okolí sídla {s1} nenachází nepřítel. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.6|Právě pleníme vesnici zvanou {s1}. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.7|Ustupujeme tam, kde leží {s1}. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.8|Právě obléháme sídlo zvané {s1}. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.9|Zrovna bojujeme - naším protivníkem je {s1}. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.10|Právě se snažím zjistit, jak {s1} postupuje. {s14}{s15}
dlga_lord_tell_objective:lord_pretalk.11|Vede nás {s1} a my tvoříme doprovod. {s14}{s15}
dlga_lord_tell_objective:lord_talk_ask_about_strategy|Vedu vojsko celé říše.
dlga_lord_tell_objective:lord_pretalk.12|Zvažujeme, co budeme dělat dál.
dlga_lord_tell_objective:lord_pretalk.13|Nevím: {reg1} {s1} (ERROR)
dlga_lord_talk:lord_ask_follow|Podpoříš mě? Mám plán.
dlga_lord_ask_follow:close_window|Tvá přítomnost je mi milá, {playername}, ale musím se postarat ještě o nějaké záležitosti. Snad se k tobě budu moci za několik dní opět připojit.
dlga_lord_ask_follow:close_window.1|To by asi nebylo příliš vhodné, {playername}. Proč místo toho nejet se mnou?
dlga_lord_ask_follow:close_window.2|{s43}
dlga_lord_ask_follow:close_window.3|Veď nás, {playername}! Vneseme do řad našich nepřátel smrt a porážku!
dlga_lord_talk_preoffer:lord_talk_offer|Ano?
dlga_lord_talk_offer:knight_offer_join|Chci vykoupit jednoho z vašich vězňů.
dlga_lord_talk_offer:lord_pretalk|Ale nic.
dlga_knight_offer_join:hero_pretalk|Obávám se, že se k tobě teď nemohu přidat, {playername}. Musím vyřídit důležitou záležitost, která nesnese odkladu.
dlga_knight_offer_join:hero_pretalk.1|Zapomínáte na své postavení, {sire/madam}. Nepřijímám rozkazy od lidí jako jste vy.
dlga_knight_offer_join:knight_offer_join_2|Rád bych bojoval po tvém boku, příteli, ale je tady takový problém... Řízením osudu jsem se stal dlužníkem a musím tento dluh velmi brzy splatit. Dohromady činí {reg6} denárů a je věcí cti, abych jej splatil do posledního měďáku. Pokud s sebou nemáš {reg6} denárů, které můžeš postrádat, musím se zaměřit na vyřízení této záležitosti.
dlga_knight_offer_join:close_window|Přidat se k tobě? Nechci.
dlga_knight_offer_join:knight_offer_join_2.1|Ano, můj příteli, rád se k tobě přidám.
dlga_knight_offer_join_2:knight_offer_join_accept|Na, tady máš. Všech {reg6} denárů, které potřebuješ. Jsou to jen peníze.
dlga_knight_offer_join_2:knight_offer_join_accept.1|V tom případě budeme putovat spolu, příteli.
dlga_knight_offer_join_2:close_window|Je dobré to vědět. Popřemýšlím o tom.
dlga_knight_offer_join_2:hero_pretalk|Je dobré to vědět. Popřemýšlím o tom.
dlga_knight_offer_join_accept:knight_offer_join_accept_party|Mám v družině pár důvěryhodných mužů, kteří by se ti mohli hodit. Co máš s nimi v plánu?
dlga_knight_offer_join_accept:close_window|Ach, jistě, mohla by to být zábava!
dlga_knight_offer_join_accept_party:knight_join_party_disband|Můžeš své muže propustit. Nepotřebuji další vojáky.
dlga_knight_offer_join_accept_party:knight_join_party_join|Tví muži se mohou přidat také. Každá ruka s mečem se hodí.
dlga_knight_offer_join_accept_party:knight_join_party_lead_out|Jeď se svými muži z města. Po cestě se k vám přidám.
dlga_knight_offer_join_accept_party:knight_join_party_lead_out.1|Pokračuj v tom, co jsi dělal. Dohoním tě později.
